id_transacao,id_cliente,data_transacao,lugar_transacao
692925210,5602,2022-07-01,en línea
806529298,7829,2021-09-26,en línea
552782425,7829,2022-04-16,en línea
601720741,1324,2021-05-30,en línea
178989266,1324,2022-08-01,en línea
371318866,1324,2021-11-08,en línea
103288628,326,2021-02-18,en línea
127977679,326,2021-06-02,en línea
493774566,326,2021-10-13,en línea
128445405,326,2021-03-24,en línea
847067867,326,2021-02-22,en línea
138656291,7224,2021-12-29,en línea
462717879,6999,2022-05-13,en línea
806880804,6999,2022-05-21,en línea
568158278,6999,2022-09-06,en línea
837781057,6999,2022-12-07,en línea
731126100,6999,2022-05-17,en línea
531656969,6999,2022-12-06,en línea
580319514,6999,2022-12-13,en línea
854343531,9938,2021-09-19,en línea
386248842,9938,2022-03-27,en línea
797411989,9938,2022-06-19,en línea
177261276,9938,2021-11-07,en línea
851319373,6422,2021-01-17,en línea
337622173,6422,2021-07-05,en línea
834221902,6422,2021-06-19,en línea
524846385,6422,2022-05-27,en línea
397100624,6422,2021-10-18,en línea
634223194,3182,2022-03-31,en línea
774922932,3182,2022-12-02,en línea
524199340,3182,2022-08-17,en línea
499563132,3182,2022-06-22,en línea
704007272,3182,2022-04-14,en línea
171408658,7300,2022-06-29,en línea
894181982,7300,2022-08-23,en línea
353769942,7300,2022-08-09,en línea
533429879,7300,2022-08-14,en línea
770669468,7300,2022-09-30,en línea
466229548,7300,2022-08-22,en línea
830092858,7300,2022-09-05,en línea
261587321,7300,2022-07-10,en línea
249621638,10424,2021-12-09,en línea
854071559,10424,2022-03-09,en línea
630315842,10424,2022-08-03,en línea
745641034,10424,2022-05-21,en línea
821055504,8727,2021-10-14,en línea
255393106,8727,2022-07-26,en línea
265064826,8727,2021-11-16,en línea
761222063,8727,2021-10-23,en línea
461312774,8727,2022-05-14,en línea
562023578,8727,2022-06-04,en línea
456689888,8727,2022-02-02,en línea
433542896,8727,2021-11-12,en línea
173584823,8727,2021-11-08,en línea
599770895,8727,2022-01-18,en línea
847507108,8727,2022-02-13,en línea
851975813,2798,2020-11-02,en línea
189004605,2798,2021-10-30,en línea
588550696,2798,2021-11-09,en línea
794088664,2798,2021-06-11,en línea
602887471,2798,2021-01-10,en línea
120986532,2798,2021-10-20,en línea
407991135,2798,2022-07-13,en línea
554070526,1030,2021-07-17,en línea
762551271,5176,2021-12-08,en línea
426549456,5552,2021-05-13,en línea
173225263,5552,2022-02-15,en línea
722729276,5552,2021-05-29,en línea
723989825,5552,2021-12-13,en línea
291639443,868,2022-06-08,en línea
370113962,868,2022-11-02,en línea
352359702,380,2020-09-10,en línea
488631580,380,2022-07-29,en línea
245750186,380,2021-06-29,en línea
768674196,380,2021-07-16,en línea
588267250,380,2021-01-10,en línea
735696220,380,2021-11-27,en línea
824420206,380,2022-05-18,en línea
528017854,380,2021-11-07,en línea
480969313,380,2022-04-19,en línea
489255664,380,2021-04-02,en línea
636467085,380,2020-11-10,en línea
725638347,2677,2021-03-31,en línea
884982194,2677,2022-04-10,en línea
734947742,2677,2022-10-03,en línea
656100388,6521,2022-03-18,en línea
188413118,6521,2022-07-06,en línea
630350221,6521,2022-11-08,en línea
495351633,6521,2022-03-27,en línea
448336186,6927,2020-10-05,en línea
772221301,6927,2020-11-03,en línea
453855945,6927,2021-10-11,en línea
455064897,6927,2022-01-10,en línea
749417221,6927,2020-11-12,en línea
731607365,2877,2021-01-21,en línea
502630916,2877,2021-01-26,en línea
233553542,2877,2022-03-28,en línea
562223930,2877,2021-04-13,en línea
140452629,2877,2021-03-31,en línea
173668226,2877,2021-01-30,en línea
835877654,2877,2021-05-30,en línea
489943323,0,2021-05-04,en línea
869147776,0,2021-12-15,en línea
628518795,0,2021-05-18,en línea
468426201,1584,2022-04-01,en línea
619543022,1584,2022-05-20,en línea
193290667,1584,2022-10-24,en línea
123235057,1584,2022-10-26,en línea
588826358,1584,2022-04-17,en línea
479880135,1584,2022-10-11,en línea
503465479,1584,2022-08-16,en línea
319406712,1584,2022-10-29,en línea
566223308,7264,2022-05-12,en línea
837554788,6274,2021-11-15,en línea
605189604,6274,2022-09-15,en línea
792914550,6274,2022-04-02,en línea
860158297,6274,2022-06-22,en línea
356900296,6274,2022-04-08,en línea
742646841,6274,2022-03-26,en línea
232809509,6274,2022-11-25,en línea
183303698,6274,2022-09-09,en línea
838782718,1377,2021-08-31,en línea
549356141,1377,2022-06-11,en línea
723505488,1377,2022-12-02,en línea
895344939,1377,2022-04-09,en línea
466163736,454,2020-11-14,en línea
623456604,454,2021-10-26,en línea
429255669,454,2021-04-08,en línea
882330903,454,2021-03-31,en línea
422662478,454,2021-06-13,en línea
744820589,454,2021-12-25,en línea
750663277,454,2021-10-16,en línea
607844938,454,2021-02-21,en línea
413632656,454,2020-12-13,en línea
895738171,454,2022-09-27,en línea
198758985,454,2022-04-12,en línea
479380775,1755,2022-04-11,en línea
207553087,2075,2021-11-14,en línea
816447341,2075,2022-09-03,en línea
432958588,2075,2022-03-05,en línea
555337787,4785,2022-04-14,en línea
528810368,4785,2022-12-05,en línea
621315615,4785,2022-05-10,en línea
534995379,4785,2022-10-25,en línea
325082463,4785,2022-08-23,en línea
271234544,4785,2022-04-22,en línea
221009891,9076,2021-01-05,en línea
441703603,9076,2021-01-12,en línea
426553183,9076,2021-01-14,en línea
465028861,9076,2022-04-11,en línea
540522881,7079,2020-09-08,en línea
735309774,7079,2021-03-31,en línea
322917416,7079,2022-07-29,en línea
718016786,7079,2022-04-05,en línea
792455311,7079,2021-05-30,en línea
890670744,7079,2021-11-09,en línea
541821116,7079,2021-05-28,en línea
565410304,7079,2020-09-30,en línea
159484778,7079,2021-05-03,en línea
804677981,4653,2021-03-26,en línea
687801794,4653,2021-10-12,en línea
300584832,4653,2021-04-15,en línea
359483018,7375,2020-10-25,en línea
183829078,7375,2021-07-24,en línea
670467685,7375,2021-12-30,en línea
622627317,7375,2021-09-02,en línea
511274898,7375,2022-04-12,en línea
741748810,7375,2021-05-22,en línea
848076893,7375,2021-01-03,en línea
624705470,7375,2022-04-15,en línea
688563263,709,2020-12-09,en línea
759223208,709,2021-01-01,en línea
268181505,460,2020-08-08,en línea
460587084,460,2020-08-12,en línea
744075683,460,2020-10-25,en línea
785091144,3726,2022-02-16,en línea
494032910,6798,2021-03-20,en línea
464920034,6798,2021-08-15,en línea
405519779,6798,2021-07-15,en línea
307119815,6798,2021-05-07,en línea
437476002,6798,2022-09-20,en línea
566164277,5341,2021-01-05,en línea
889465233,5341,2022-01-04,en línea
497771032,5341,2021-07-04,en línea
776090860,5341,2021-06-16,en línea
119348805,5341,2021-02-26,en línea
548802159,5341,2021-01-28,en línea
840546765,1606,2021-05-15,en línea
114372195,9617,2022-04-16,en línea
399107863,3233,2021-03-23,en línea
163956180,3233,2021-06-15,en línea
368384057,3233,2021-10-09,en línea
655767629,3233,2021-11-08,en línea
731731394,3233,2021-12-14,en línea
207572464,3233,2021-03-28,en línea
196349751,3233,2021-06-13,en línea
784427391,89,2021-12-09,en línea
208246667,89,2022-07-17,en línea
356911495,2936,2021-12-04,en línea
206667660,9449,2021-10-04,en línea
412549368,9449,2022-01-29,en línea
508828722,9449,2022-05-18,en línea
697731428,9449,2022-01-24,en línea
344891524,9449,2022-07-08,en línea
631234394,7297,2021-12-26,en línea
382118795,7297,2022-05-22,en línea
857962253,7297,2022-04-11,en línea
811818435,11004,2022-05-17,en línea
509798005,313,2021-10-28,en línea
361311187,313,2022-01-02,en línea
129009044,313,2022-06-05,en línea
686518782,313,2022-10-06,en línea
820516555,313,2022-02-10,en línea
562149925,313,2022-06-23,en línea
877052285,9940,2020-12-23,en línea
391639821,9940,2021-07-18,en línea
222815937,9940,2021-05-08,en línea
496258305,9940,2022-08-24,en línea
416244635,9940,2021-11-22,en línea
712921542,9940,2021-01-28,en línea
422943504,10735,2021-07-31,en línea
146505337,10735,2021-09-25,en línea
610234935,9529,2021-11-28,en línea
610644460,9529,2022-08-08,en línea
632194004,9529,2022-12-03,en línea
889394434,6439,2020-08-17,en línea
187981330,6439,2021-09-17,en línea
611510120,6439,2022-01-08,en línea
678792471,6439,2021-08-06,en línea
412740877,6439,2021-06-25,en línea
504346565,6439,2021-03-22,en línea
545236978,6439,2022-03-17,en línea
785567556,6439,2022-03-19,en línea
365186085,6439,2020-09-07,en línea
845500069,6439,2021-06-05,en línea
590934677,6439,2021-10-10,en línea
307580479,7411,2022-06-05,en línea
687377632,2176,2021-05-20,en línea
373682229,2176,2021-06-21,en línea
224101707,2176,2021-12-29,en línea
830905888,2176,2021-10-18,en línea
412925419,2176,2021-07-28,en línea
425418049,9265,2021-01-09,en línea
705872401,9265,2021-08-09,en línea
565792123,9265,2021-02-26,en línea
390525572,9265,2022-02-05,en línea
321798126,9265,2021-07-26,en línea
431920398,9265,2021-10-01,en línea
524459710,9265,2022-03-13,en línea
866925051,9265,2022-08-21,en línea
518976516,9265,2021-03-07,en línea
759207184,8867,2020-08-31,en línea
555828100,8867,2021-06-15,en línea
583680859,8867,2021-03-17,en línea
821566064,8867,2021-02-22,en línea
854545227,8932,2020-10-29,en línea
116491921,8932,2021-08-27,en línea
378949333,8932,2022-04-01,en línea
501143152,8932,2020-12-07,en línea
859726971,8932,2021-03-28,en línea
289299386,8932,2021-03-08,en línea
448822143,8932,2020-11-02,en línea
306604961,8932,2021-03-10,en línea
443751645,8932,2020-12-16,en línea
417916511,10236,2021-09-16,en línea
411006772,10236,2022-08-21,en línea
722653834,6340,2021-10-27,en línea
213463569,10089,2021-04-05,en línea
407792233,10089,2022-01-11,en línea
326930574,10089,2021-07-02,en línea
827214156,10089,2021-08-17,en línea
879696480,10089,2022-03-29,en línea
650970760,10089,2021-10-03,en línea
476628901,2227,2020-09-22,en línea
518118861,2227,2021-08-18,en línea
726800133,2227,2022-03-13,en línea
464228707,10992,2020-08-29,en línea
744058680,10992,2021-05-22,en línea
523933729,10992,2022-05-01,en línea
609206040,10992,2021-11-07,en línea
887045610,5304,2020-10-13,en línea
558760453,309,2020-10-16,en línea
283318661,309,2022-08-26,en línea
599471208,309,2021-11-19,en línea
267948126,309,2021-01-07,en línea
653073053,309,2021-10-28,en línea
671856900,309,2021-09-20,en línea
738019293,309,2022-02-02,en línea
874799102,309,2021-10-11,en línea
432385893,3406,2020-10-22,en línea
274813899,3406,2022-04-22,en línea
885580302,3406,2021-01-12,en línea
196633963,2661,2021-06-04,en línea
719195979,2661,2021-06-12,en línea
848819121,3153,2021-12-08,en línea
255111140,10264,2020-10-10,en línea
861678310,1184,2021-05-22,en línea
220017146,1184,2021-07-12,en línea
184995075,1184,2021-12-18,en línea
200760138,1184,2021-06-17,en línea
578211725,1184,2021-08-17,en línea
877470682,1184,2021-07-01,en línea
780589373,1184,2022-03-20,en línea
667220810,1184,2021-06-26,en línea
611974147,1184,2021-07-08,en línea
308167828,1184,2021-12-23,en línea
545696603,4200,2022-06-17,en línea
153600312,4200,2022-08-14,en línea
445842254,4200,2022-07-25,en línea
790275566,4200,2022-12-14,en línea
416188275,9396,2020-11-23,en línea
321710222,2387,2021-02-03,en línea
224534624,2387,2021-08-11,en línea
552938706,2387,2021-04-04,en línea
813500240,2387,2021-07-25,en línea
279467770,2387,2022-09-15,en línea
169135943,6690,2021-03-14,en línea
833012250,6690,2021-07-11,en línea
386458174,6690,2021-12-03,en línea
495877564,1225,2022-06-26,en línea
153261195,1225,2022-08-31,en línea
502839495,1225,2022-09-08,en línea
389853121,9703,2020-10-15,en línea
654844582,9703,2021-08-20,en línea
664712628,9703,2021-10-24,en línea
636092391,291,2021-06-19,en línea
399010237,291,2022-08-19,en línea
730850780,291,2021-08-11,en línea
433513275,4557,2021-10-04,en línea
166972024,4557,2022-07-19,en línea
229125097,2379,2020-09-22,en línea
170308579,2379,2021-12-24,en línea
889231972,2379,2021-12-05,en línea
411348376,5726,2022-03-20,en línea
522673381,5726,2022-06-28,en línea
288186342,5726,2022-11-25,en línea
117546127,3066,2022-02-04,en línea
256699637,3066,2022-06-17,en línea
487730619,3066,2022-07-13,en línea
240281344,3066,2022-12-26,en línea
318019937,6336,2022-04-06,en línea
890992775,6336,2022-09-18,en línea
114570323,10967,2021-02-06,en línea
407297936,10967,2021-02-19,en línea
522106723,2304,2021-09-16,en línea
228928064,2304,2022-02-26,en línea
267440020,2304,2022-05-08,en línea
727668917,2304,2022-04-16,en línea
512415524,2304,2021-11-22,en línea
307251768,2304,2022-06-26,en línea
542945421,3445,2021-01-17,en línea
641840272,3445,2021-10-17,en línea
891313013,3445,2021-07-22,en línea
659122458,3445,2021-05-25,en línea
106005316,3445,2021-01-18,en línea
661519956,3445,2021-03-22,en línea
878963601,3445,2022-04-06,en línea
640797202,7828,2022-04-30,en línea
458869577,7828,2022-11-09,en línea
353173003,7828,2022-06-01,en línea
877941237,3762,2021-04-02,en línea
672185942,3762,2021-06-12,en línea
868225422,3762,2021-06-01,en línea
525826626,4391,2021-04-21,en línea
723578135,4391,2021-12-20,en línea
366102669,4391,2021-09-02,en línea
569947030,4391,2021-04-26,en línea
639029695,4391,2022-01-11,en línea
446246584,4391,2022-10-08,en línea
559324288,4391,2022-05-08,en línea
890575789,4391,2022-03-23,en línea
697592964,4391,2021-06-28,en línea
703801387,4669,2021-02-11,en línea
721848234,4669,2021-03-13,en línea
669149142,4669,2022-07-06,en línea
575516892,10144,2020-10-25,en línea
799441916,10144,2021-06-14,en línea
709022093,10144,2021-12-18,en línea
632527537,10144,2021-08-31,en línea
412295864,10144,2022-02-20,en línea
182283525,10144,2022-07-17,en línea
734499144,10144,2021-04-08,en línea
671900124,10144,2022-07-23,en línea
250568234,8652,2020-08-31,en línea
534959825,8652,2021-09-02,en línea
180255167,8652,2021-09-24,en línea
287681062,8652,2021-12-08,en línea
234863526,1672,2022-03-01,en línea
784608233,1672,2022-10-21,en línea
423183265,1672,2022-12-01,en línea
814539703,1672,2022-10-17,en línea
866978644,1672,2022-06-16,en línea
630622747,8962,2022-04-17,en línea
846064322,8962,2022-10-06,en línea
807838991,9974,2021-07-12,en línea
814296755,9974,2021-10-07,en línea
264588777,9974,2022-01-25,en línea
613992434,10983,2021-01-29,en línea
367287752,10983,2021-10-02,en línea
393143676,10983,2022-04-12,en línea
864846458,10983,2022-08-17,en línea
835615468,10983,2022-06-04,en línea
593143770,10983,2022-05-20,en línea
500057480,8148,2021-01-08,en línea
180159969,8148,2021-04-22,en línea
791832501,8148,2022-01-12,en línea
814835890,8148,2022-09-03,en línea
239628823,8148,2021-10-03,en línea
874001613,8148,2021-08-22,en línea
402870942,10102,2022-05-12,en línea
301404477,10102,2022-08-13,en línea
198350184,10102,2022-12-25,en línea
682990705,10102,2022-10-26,en línea
617947356,10102,2022-09-17,en línea
457690983,4697,2021-06-13,en línea
239694012,4697,2021-10-10,en línea
850058557,4697,2022-06-30,en línea
349997436,4697,2022-01-04,en línea
429738350,4697,2021-09-18,en línea
846420646,4697,2021-08-02,en línea
724942200,4697,2022-02-26,en línea
541241695,9262,2021-07-04,en línea
387395697,7254,2021-12-27,en línea
211898104,7254,2022-06-26,en línea
281640365,7254,2022-10-13,en línea
533634842,4543,2020-10-31,en línea
521651474,4543,2022-10-22,en línea
682997471,4927,2022-01-15,en línea
584497093,4927,2022-11-05,en línea
331527633,4927,2022-12-30,en línea
388750856,2926,2020-08-23,en línea
182908454,2926,2021-07-08,en línea
541609019,2926,2022-11-24,en línea
582151868,2874,2021-03-07,en línea
252684206,9738,2021-01-13,en línea
493001039,9738,2021-12-28,en línea
616284024,9738,2021-09-11,en línea
162820094,7119,2021-01-12,en línea
322164895,7119,2021-07-13,en línea
348640668,3924,2022-03-17,en línea
524309845,3924,2022-07-21,en línea
352012602,3924,2022-10-08,en línea
447745830,3924,2022-04-03,en línea
404645134,3924,2022-12-14,en línea
726823033,3924,2022-10-28,en línea
274806185,3924,2022-07-08,en línea
339255218,3924,2022-07-16,en línea
451853285,5827,2022-04-16,en línea
335599123,5827,2022-07-17,en línea
251379676,5827,2022-10-27,en línea
683263822,5596,2021-10-12,en línea
817056085,5596,2021-12-12,en línea
479616791,5596,2022-01-03,en línea
240613192,5596,2022-12-04,en línea
684826452,5596,2022-10-10,en línea
854322685,5596,2022-09-05,en línea
238779904,5596,2021-11-09,en línea
159078592,5596,2022-02-11,en línea
727272481,5596,2022-06-23,en línea
236534576,10812,2022-03-01,en línea
732712206,10812,2022-07-29,en línea
669000568,1717,2022-04-13,en línea
438350744,1717,2022-06-26,en línea
581722945,1717,2022-05-31,en línea
659571083,1717,2022-06-28,en línea
667048469,1717,2022-11-12,en línea
470566008,9491,2021-12-27,en línea
599584880,9491,2022-09-06,en línea
711858042,9491,2022-07-23,en línea
769100658,9274,2021-03-28,en línea
348074935,9274,2022-04-29,en línea
619335849,9274,2021-09-07,en línea
