id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha,transacoes(frequencia),ultima_compra,total_compra(monetario),total_vinho,total_frutas,total_carnes,total_peixes,total_doces,total_outros,idade,faixa_etária,total_filhos,media_compras,mediana_compras,recencia,score_frequencia,quintil_frequencia,score_recencia,quintil_recencia,score_monetario,quintil_monetario,classificacao_cliente
3267,1963,Posgrado,Unión de hecho,57288,0,1,2022-06-25,0,16,2022-12-29,"$608,00","$527,00","$0,00","$21,00","$0,00","$0,00","$60,00",61,Adulto,1,"$101,33","$10,50",1198,5,Q5,5,Q1,3,Q3,CAMPEÕES
999,1991,Grado o superior,Soltero,86037,0,0,2021-01-02,1,17,2022-08-31,"$730,00","$490,00","$44,00","$125,00","$29,00","$20,00","$22,00",33,Adulto,0,"$121,67","$36,50",1318,5,Q5,3,Q1,4,Q4,CLIENTES FIEIS
9215,1980,Posgrado,Casado,43974,1,0,2020-12-12,0,12,2022-09-02,"$551,00","$378,00","$0,00","$101,00","$0,00","$0,00","$72,00",44,Adulto,1,"$91,83","$36,00",1316,4,Q4,3,Q1,3,Q3,CLIENTES FIEIS
2286,1962,Grado o superior,Soltero,50785,1,1,2021-09-10,0,5,2022-10-21,"$114,00","$64,00","$1,00","$21,00","$0,00","$1,00","$27,00",62,Adulto,2,"$19,00","$11,00",1267,2,Q1,4,Q1,2,Q2,LEALDADE POTENCIAL
1592,1970,Grado o superior,Casado,90765,0,0,2022-01-24,0,9,2022-12-01,"$1.724,00","$547,00","$99,00","$812,00","$151,00","$82,00","$33,00",54,Adulto,0,"$287,33","$125,00",1226,3,Q3,5,Q1,5,Q5,CAMPEÕES
367,1978,Secundaria,Casado,36550,1,0,2021-02-19,0,14,2022-11-23,"$577,00","$47,00","$90,00","$94,00","$123,00","$103,00","$120,00",46,Adulto,1,"$96,17","$98,50",1234,4,Q4,5,Q1,3,Q3,CLIENTES FIEIS
5234,1967,Secundaria,Unión de hecho,30753,1,1,2021-07-11,0,4,2022-07-15,"$81,00","$12,00","$5,00","$25,00","$0,00","$9,00","$30,00",57,Adulto,2,"$13,50","$10,50",1365,1,Q1,3,Q1,2,Q2,LEALDADE POTENCIAL
9862,1969,Grado o superior,Unión de hecho,21918,1,0,2021-11-14,0,5,2022-08-10,"$33,00","$1,00","$6,00","$7,00","$11,00","$5,00","$3,00",55,Adulto,1,"$5,50","$5,50",1339,2,Q1,3,Q1,1,Q1,LEALDADE POTENCIAL
9805,1953,Posgrado,Unión de hecho,56129,0,1,2021-06-20,0,16,2022-09-12,"$660,00","$320,00","$48,00","$133,00","$39,00","$72,00","$48,00",71,Idoso,1,"$110,00","$60,00",1306,5,Q5,3,Q1,4,Q4,CLIENTES FIEIS
6205,1967,Posgrado,Soltero,32557,1,0,2022-02-24,1,5,2022-10-20,"$80,00","$34,00","$3,00","$29,00","$0,00","$4,00","$10,00",57,Adulto,1,"$13,33","$7,00",1268,2,Q1,4,Q1,2,Q2,LEALDADE POTENCIAL
8442,1985,Posgrado,Casado,19510,2,0,2021-09-04,0,4,2022-10-06,"$30,00","$9,00","$0,00","$7,00","$3,00","$4,00","$7,00",39,Adulto,2,"$5,00","$5,50",1282,1,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
7386,1976,Grado o superior,Divorciado,30992,1,0,2021-04-22,0,4,2022-08-21,"$43,00","$17,00","$0,00","$14,00","$7,00","$3,00","$2,00",48,Adulto,1,"$7,17","$5,00",1328,1,Q1,3,Q1,1,Q1,LEALDADE POTENCIAL
7215,1983,Grado o superior,Soltero,101970,0,0,2021-03-12,1,19,2022-05-28,"$1.135,00","$722,00","$27,00","$102,00","$44,00","$72,00","$168,00",41,Adulto,0,"$189,17","$87,00",1413,5,Q5,2,Q1,4,Q4,CLIENTES FIEIS
1491,1965,Secundaria,Unión de hecho,71488,0,0,2021-02-18,0,10,2022-09-10,"$559,00","$162,00","$33,00","$124,00","$40,00","$28,00","$172,00",59,Adulto,0,"$93,17","$82,00",1308,3,Q3,3,Q1,3,Q3,CLIENTES FIEIS
11071,1984,Grado o superior,Soltero,79607,0,0,2021-04-21,1,9,2021-12-27,"$1.923,00","$450,00","$133,00","$951,00","$173,00","$0,00","$216,00",40,Adulto,0,"$320,50","$194,50",1565,3,Q3,1,Q1,5,Q5,EM RISCO
3381,1953,Posgrado,Casado,54348,1,1,2022-06-08,0,6,2022-09-18,"$90,00","$70,00","$0,00","$16,00","$0,00","$0,00","$4,00",71,Idoso,2,"$15,00","$2,00",1300,2,Q2,3,Q1,2,Q2,LEALDADE POTENCIAL
11051,1956,Posgrado,Unión de hecho,77376,1,1,2022-05-10,0,16,2022-12-07,"$661,00","$492,00","$19,00","$110,00","$16,00","$12,00","$12,00",68,Idoso,2,"$110,17","$17,50",1220,5,Q5,5,Q1,4,Q4,CAMPEÕES
8026,1952,Grado o superior,Casado,62998,0,1,2021-09-30,0,10,2022-09-27,"$463,00","$120,00","$58,00","$73,00","$65,00","$89,00","$58,00",72,Idoso,1,"$77,17","$69,00",1291,3,Q3,4,Q1,3,Q3,CLIENTES FIEIS
433,1958,Posgrado,Soltero,61331,1,1,2021-03-10,0,17,2021-12-20,"$632,00","$534,00","$5,00","$47,00","$0,00","$5,00","$41,00",66,Idoso,2,"$105,33","$23,00",1572,5,Q5,1,Q1,3,Q3,EM RISCO
9597,1969,Grado o superior,Casado,73448,0,0,2022-02-10,0,16,2022-12-07,"$725,00","$236,00","$106,00","$189,00","$23,00","$41,00","$130,00",55,Adulto,0,"$120,83","$118,00",1220,5,Q5,5,Q1,4,Q4,CAMPEÕES
5290,1964,Posgrado,Casado,41551,1,1,2021-08-14,0,10,2022-08-09,"$279,00","$220,00","$0,00","$33,00","$3,00","$0,00","$23,00",60,Adulto,2,"$46,50","$13,00",1340,3,Q3,3,Q1,3,Q3,CLIENTES FIEIS
1685,1967,Posgrado,Unión de hecho,62981,0,0,2021-03-17,0,17,2022-10-22,"$1.482,00","$796,00","$14,00","$590,00","$38,00","$44,00","$0,00",57,Adulto,0,"$247,00","$41,00",1266,5,Q5,4,Q1,5,Q5,CAMPEÕES
5342,1976,Secundaria,Divorciado,9548,1,0,2020-08-08,0,4,2021-06-19,"$29,00","$0,00","$1,00","$3,00","$10,00","$6,00","$9,00",48,Adulto,1,"$4,83","$4,50",1756,1,Q1,1,Q1,1,Q1,HIBERNANDO
9579,1959,Posgrado,Casado,33762,2,1,2021-07-07,0,4,2021-09-10,"$106,00","$53,00","$1,00","$34,00","$2,00","$0,00","$16,00",65,Idoso,3,"$17,67","$9,00",1673,1,Q1,1,Q1,2,Q2,HIBERNANDO
7660,1973,Posgrado,Soltero,35860,1,1,2022-05-19,1,3,2022-10-29,"$49,00","$15,00","$0,00","$8,00","$4,00","$2,00","$20,00",51,Adulto,2,"$8,17","$6,00",1259,1,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
1461,1965,Posgrado,Divorciado,36921,1,1,2021-07-28,0,5,2022-03-20,"$38,00","$17,00","$1,00","$12,00","$3,00","$1,00","$4,00",59,Adulto,2,"$6,33","$3,50",1482,2,Q1,1,Q1,1,Q1,HIBERNANDO
821,1992,Posgrado,Soltero,92859,0,0,2020-10-19,0,17,2022-02-02,"$2.077,00","$962,00","$61,00","$921,00","$52,00","$61,00","$20,00",32,Adulto,0,"$346,17","$61,00",1528,5,Q5,1,Q1,5,Q5,EM RISCO
11084,1976,Posgrado,Unión de hecho,65104,0,1,2021-11-14,1,10,2022-12-24,"$1.053,00","$738,00","$0,00","$232,00","$13,00","$20,00","$50,00",48,Adulto,1,"$175,50","$35,00",1203,3,Q3,5,Q1,4,Q4,CLIENTES FIEIS
8690,1962,Grado o superior,Casado,86111,0,0,2021-04-19,0,15,2022-10-27,"$1.385,00","$399,00","$28,00","$756,00","$36,00","$40,00","$126,00",62,Adulto,0,"$230,83","$83,00",1261,5,Q4,4,Q1,5,Q5,CAMPEÕES
2937,1974,Posgrado,Soltero,68352,0,1,2021-08-28,0,17,2022-11-04,"$871,00","$614,00","$16,00","$132,00","$43,00","$33,00","$33,00",50,Adulto,1,"$145,17","$38,00",1253,5,Q5,4,Q1,4,Q4,CAMPEÕES
9701,1988,Grado o superior,Unión de hecho,41883,1,0,2021-03-19,0,7,2022-03-30,"$312,00","$32,00","$34,00","$41,00","$73,00","$16,00","$116,00",36,Adulto,1,"$52,00","$37,50",1472,3,Q2,1,Q1,3,Q3,EM RISCO
9949,1976,Grado o superior,Casado,59809,0,2,2020-10-18,0,9,2022-09-19,"$877,00","$598,00","$16,00","$141,00","$32,00","$41,00","$49,00",48,Adulto,2,"$146,17","$45,00",1299,3,Q3,3,Q1,4,Q4,CLIENTES FIEIS
10837,1975,Grado o superior,Casado,23957,1,0,2020-10-28,1,5,2022-05-13,"$68,00","$2,00","$1,00","$18,00","$20,00","$11,00","$16,00",49,Adulto,1,"$11,33","$13,50",1428,2,Q1,2,Q1,2,Q2,PRECISAM DE ATENÇÃO
3120,1981,Grado o superior,Unión de hecho,38547,1,0,2021-08-28,0,3,2021-11-15,"$22,00","$6,00","$1,00","$10,00","$0,00","$1,00","$4,00",43,Adulto,1,"$3,67","$2,50",1607,1,Q1,1,Q1,1,Q1,HIBERNANDO
5885,1973,Secundaria,Casado,35688,2,1,2020-08-22,0,8,2021-12-02,"$211,00","$73,00","$3,00","$90,00","$12,00","$1,00","$32,00",51,Adulto,3,"$35,17","$22,00",1590,3,Q3,1,Q1,3,Q3,EM RISCO
4050,1966,Posgrado,Casado,49605,0,0,2022-06-21,0,6,2022-12-23,"$127,00","$42,00","$16,00","$29,00","$12,00","$20,00","$8,00",58,Adulto,0,"$21,17","$18,00",1204,2,Q2,5,Q1,2,Q2,LEALDADE POTENCIAL
3830,1953,Posgrado,Casado,59354,0,2,2022-04-24,0,11,2022-12-23,"$459,00","$295,00","$21,00","$78,00","$39,00","$13,00","$13,00",71,Idoso,2,"$76,50","$30,00",1204,4,Q3,5,Q1,3,Q3,CLIENTES FIEIS
7987,1969,Grado o superior,Casado,65747,0,1,2022-03-07,0,14,2022-12-31,"$460,00","$346,00","$17,00","$48,00","$23,00","$13,00","$13,00",55,Adulto,1,"$76,67","$20,00",1196,4,Q4,5,Q1,3,Q3,CLIENTES FIEIS
7798,1972,Secundaria,Unión de hecho,46344,0,1,2020-12-14,0,12,2022-08-22,"$429,00","$233,00","$20,00","$57,00","$8,00","$20,00","$91,00",52,Adulto,1,"$71,50","$38,50",1327,4,Q4,3,Q1,3,Q3,CLIENTES FIEIS
92,1988,Grado o superior,Soltero,34176,1,0,2022-05-12,0,7,2022-12-06,"$89,00","$5,00","$7,00","$24,00","$19,00","$14,00","$20,00",36,Adulto,1,"$14,83","$16,50",1221,3,Q2,5,Q1,2,Q2,LEALDADE POTENCIAL
7055,1952,Posgrado,Unión de hecho,61010,0,1,2020-10-09,0,19,2022-06-19,"$1.021,00","$888,00","$0,00","$57,00","$0,00","$0,00","$76,00",72,Idoso,1,"$170,17","$28,50",1391,5,Q5,2,Q1,4,Q4,CLIENTES FIEIS
10240,1949,Grado o superior,Unión de hecho,69372,0,0,2021-02-19,1,16,2022-11-08,"$1.381,00","$997,00","$26,00","$269,00","$34,00","$13,00","$42,00",75,Idoso,0,"$230,17","$38,00",1249,5,Q5,4,Q1,5,Q5,CAMPEÕES
3025,1958,Grado o superior,Soltero,49967,0,1,2021-07-08,0,11,2022-03-10,"$306,00","$212,00","$6,00","$69,00","$4,00","$12,00","$3,00",66,Idoso,1,"$51,00","$9,00",1492,4,Q3,1,Q1,3,Q3,EM RISCO
9283,1978,Grado o superior,Soltero,60199,1,2,2021-09-12,0,3,2022-03-16,"$18,00","$8,00","$1,00","$7,00","$2,00","$0,00","$0,00",46,Adulto,3,"$3,00","$1,50",1486,1,Q1,1,Q1,1,Q1,HIBERNANDO
9970,1977,Grado o superior,Unión de hecho,55375,0,1,2021-10-17,0,7,2022-11-27,"$162,00","$42,00","$11,00","$57,00","$10,00","$28,00","$14,00",47,Adulto,1,"$27,00","$21,00",1230,3,Q2,5,Q1,2,Q2,LEALDADE POTENCIAL
2730,1955,Grado o superior,Soltero,80317,0,0,2021-08-20,0,13,2022-06-15,"$1.231,00","$536,00","$11,00","$387,00","$149,00","$91,00","$57,00",69,Idoso,0,"$205,17","$120,00",1395,4,Q4,2,Q1,5,Q5,CLIENTES FIEIS
2795,1958,Posgrado,Soltero,30523,2,1,2021-07-01,0,3,2022-03-09,"$13,00","$5,00","$0,00","$3,00","$0,00","$0,00","$5,00",66,Idoso,3,"$2,17","$1,50",1493,1,Q1,1,Q1,1,Q1,HIBERNANDO
9260,1945,Posgrado,Casado,70356,0,0,2020-11-05,0,19,2022-11-01,"$1.706,00","$1.349,00","$16,00","$249,00","$43,00","$16,00","$33,00",79,Idoso,0,"$284,33","$38,00",1256,5,Q5,4,Q1,5,Q5,CAMPEÕES
8182,1984,Grado o superior,Casado,23228,1,0,2022-01-05,0,7,2022-11-08,"$121,00","$53,00","$3,00","$49,00","$7,00","$4,00","$5,00",40,Adulto,1,"$20,17","$6,00",1249,3,Q2,4,Q1,2,Q2,LEALDADE POTENCIAL
10095,1975,Posgrado,Divorciado,74165,0,0,2021-05-01,0,15,2022-10-16,"$1.293,00","$1.001,00","$12,00","$240,00","$16,00","$12,00","$12,00",49,Adulto,0,"$215,50","$14,00",1272,5,Q4,4,Q1,5,Q5,CAMPEÕES
4370,1966,Grado o superior,Unión de hecho,43482,2,1,2021-11-13,0,6,2022-08-25,"$88,00","$18,00","$1,00","$32,00","$6,00","$3,00","$28,00",58,Adulto,3,"$14,67","$12,00",1324,2,Q2,3,Q1,2,Q2,LEALDADE POTENCIAL
10573,1953,Grado o superior,Divorciado,62551,0,0,2021-11-18,0,10,2022-12-08,"$421,00","$125,00","$16,00","$98,00","$134,00","$21,00","$27,00",71,Idoso,0,"$70,17","$62,50",1219,3,Q3,5,Q1,3,Q3,CLIENTES FIEIS
3712,1959,Grado o superior,Divorciado,52332,0,0,2021-08-28,0,9,2022-03-01,"$259,00","$212,00","$5,00","$33,00","$7,00","$0,00","$2,00",65,Idoso,0,"$43,17","$6,00",1501,3,Q3,1,Q1,3,Q3,EM RISCO
6637,1988,Grado o superior,Soltero,66951,0,0,2021-11-02,0,10,2022-12-24,"$1.117,00","$277,00","$162,00","$305,00","$173,00","$76,00","$124,00",36,Adulto,0,"$186,17","$167,50",1203,3,Q3,5,Q1,4,Q4,CLIENTES FIEIS
3152,1957,Grado o superior,Unión de hecho,26091,1,1,2022-02-25,0,5,2022-11-28,"$89,00","$15,00","$10,00","$19,00","$8,00","$17,00","$20,00",67,Idoso,2,"$14,83","$16,00",1229,2,Q1,5,Q1,2,Q2,LEALDADE POTENCIAL
5610,1965,Grado o superior,Unión de hecho,33456,1,1,2022-04-21,0,4,2022-11-07,"$36,00","$7,00","$3,00","$10,00","$8,00","$1,00","$7,00",59,Adulto,2,"$6,00","$7,00",1250,1,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
6460,1982,Grado o superior,Casado,28718,1,0,2021-07-13,0,5,2022-04-11,"$57,00","$12,00","$4,00","$6,00","$11,00","$8,00","$16,00",42,Adulto,1,"$9,50","$9,50",1460,2,Q1,2,Q1,2,Q2,PRECISAM DE ATENÇÃO
1349,1970,Grado o superior,Casado,50447,2,0,2022-04-21,0,6,2022-11-21,"$148,00","$85,00","$7,00","$24,00","$2,00","$3,00","$27,00",54,Adulto,2,"$24,67","$15,50",1236,2,Q2,4,Q1,2,Q2,LEALDADE POTENCIAL
1880,1959,Posgrado,Unión de hecho,53537,1,1,2022-01-30,0,5,2022-11-25,"$93,00","$81,00","$0,00","$6,00","$0,00","$0,00","$6,00",65,Idoso,2,"$15,50","$3,00",1232,2,Q1,5,Q1,2,Q2,LEALDADE POTENCIAL
641,1967,Grado o superior,Soltero,52074,0,1,2022-04-04,0,4,2022-10-19,"$119,00","$59,00","$0,00","$12,00","$0,00","$0,00","$48,00",57,Adulto,1,"$19,83","$6,00",1269,1,Q1,4,Q1,2,Q2,LEALDADE POTENCIAL
8717,1975,Posgrado,Casado,80427,0,1,2020-09-12,0,19,2022-09-20,"$1.835,00","$1.149,00","$71,00","$449,00","$69,00","$71,00","$26,00",49,Adulto,1,"$305,83","$71,00",1298,5,Q5,3,Q1,5,Q5,CLIENTES FIEIS
10314,1948,Posgrado,Casado,83837,0,0,2020-12-16,1,14,2022-08-08,"$1.318,00","$847,00","$66,00","$119,00","$86,00","$89,00","$111,00",76,Idoso,0,"$219,67","$100,00",1341,4,Q4,3,Q1,5,Q5,CLIENTES FIEIS
10854,1970,Posgrado,Casado,38853,1,1,2022-05-23,0,5,2022-12-10,"$45,00","$29,00","$0,00","$14,00","$0,00","$0,00","$2,00",54,Adulto,2,"$7,50","$1,00",1217,2,Q1,5,Q1,1,Q1,LEALDADE POTENCIAL
10492,1959,Grado o superior,Unión de hecho,38285,2,1,2022-06-24,0,3,2022-11-01,"$10,00","$2,00","$0,00","$5,00","$2,00","$0,00","$1,00",65,Idoso,3,"$1,67","$1,50",1256,1,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
6935,1951,Secundaria,Casado,78497,0,0,2021-12-01,0,17,2022-12-12,"$978,00","$207,00","$26,00","$447,00","$75,00","$0,00","$223,00",73,Idoso,0,"$163,00","$141,00",1215,5,Q5,5,Q1,4,Q4,CAMPEÕES
7698,1976,Posgrado,Casado,51650,0,1,2022-05-11,0,8,2022-12-02,"$191,00","$152,00","$3,00","$22,00","$2,00","$5,00","$7,00",48,Adulto,1,"$31,83","$6,00",1225,3,Q3,5,Q1,2,Q2,LEALDADE POTENCIAL
3559,1988,Secundaria,Casado,16248,1,0,2022-05-10,0,5,2022-08-25,"$57,00","$12,00","$11,00","$10,00","$3,00","$12,00","$9,00",36,Adulto,1,"$9,50","$10,50",1324,2,Q1,3,Q1,2,Q2,LEALDADE POTENCIAL
10562,1946,Posgrado,Casado,66835,0,0,2021-09-28,0,19,2022-11-14,"$1.033,00","$620,00","$26,00","$195,00","$34,00","$17,00","$141,00",78,Idoso,0,"$172,17","$87,50",1243,5,Q5,4,Q1,4,Q4,CAMPEÕES
10796,1984,Posgrado,Casado,30477,1,0,2022-01-22,0,4,2022-11-07,"$66,00","$47,00","$1,00","$6,00","$0,00","$0,00","$12,00",40,Adulto,1,"$11,00","$3,50",1250,1,Q1,4,Q1,2,Q2,LEALDADE POTENCIAL
2563,1961,Secundaria,Casado,28249,0,0,2022-06-15,0,5,2022-08-01,"$43,00","$1,00","$9,00","$7,00","$2,00","$14,00","$10,00",63,Adulto,0,"$7,17","$8,00",1348,2,Q1,3,Q1,1,Q1,LEALDADE POTENCIAL
3518,1983,Grado o superior,Casado,25271,1,0,2020-12-05,0,3,2021-04-27,"$50,00","$10,00","$1,00","$18,00","$10,00","$4,00","$7,00",41,Adulto,1,"$8,33","$8,50",1809,1,Q1,1,Q1,1,Q1,HIBERNANDO
5823,1970,Posgrado,Soltero,32303,0,1,2022-03-08,0,5,2022-05-01,"$39,00","$35,00","$0,00","$2,00","$0,00","$0,00","$2,00",54,Adulto,1,"$6,50","$1,00",1440,2,Q1,2,Q1,1,Q1,PRESTER A HIBERNAR
3934,1966,Grado o superior,Casado,61286,0,1,2021-08-02,0,15,2022-09-19,"$608,00","$356,00","$0,00","$107,00","$19,00","$9,00","$117,00",58,Adulto,1,"$101,33","$63,00",1299,5,Q4,3,Q1,3,Q3,CLIENTES FIEIS
6982,1976,Grado o superior,Casado,74068,0,0,2021-03-19,0,13,2022-08-19,"$1.581,00","$783,00","$30,00","$537,00","$140,00","$76,00","$15,00",48,Adulto,0,"$263,50","$108,00",1330,4,Q4,3,Q1,5,Q5,CLIENTES FIEIS
6431,1964,Posgrado,Casado,45759,1,1,2021-02-23,0,5,2021-12-09,"$68,00","$42,00","$1,00","$18,00","$3,00","$0,00","$4,00",60,Adulto,2,"$11,33","$3,50",1583,2,Q1,1,Q1,2,Q2,EM RISCO
9733,1978,Secundaria,Unión de hecho,24882,1,0,2020-09-09,0,3,2020-11-30,"$80,00","$1,00","$4,00","$10,00","$29,00","$0,00","$36,00",46,Adulto,1,"$13,33","$7,00",1957,1,Q1,1,Q1,2,Q2,HIBERNANDO
5602,1989,Posgrado,Unión de hecho,66973,0,0,2021-05-17,0,20,2022-09-26,"$1.282,00","$466,00","$22,00","$432,00","$147,00","$113,00","$102,00",35,Adulto,0,"$213,67","$130,00",1292,5,Q5,4,Q1,5,Q5,CAMPEÕES
1324,1988,Grado o superior,Casado,38872,1,0,2021-05-30,0,6,2022-08-01,"$91,00","$23,00","$3,00","$21,00","$3,00","$19,00","$22,00",36,Adulto,1,"$15,17","$20,00",1348,2,Q2,3,Q1,2,Q2,LEALDADE POTENCIAL
326,1973,Grado o superior,Casado,51148,1,1,2021-02-18,0,11,2022-05-25,"$315,00","$235,00","$6,00","$45,00","$8,00","$9,00","$12,00",51,Adulto,2,"$52,50","$10,50",1416,4,Q3,2,Q1,3,Q3,CLIENTES FIEIS
7224,1977,Grado o superior,Casado,31353,1,1,2021-12-29,0,3,2022-02-01,"$31,00","$10,00","$0,00","$10,00","$3,00","$1,00","$7,00",47,Adulto,2,"$5,17","$5,00",1529,1,Q1,1,Q1,1,Q1,HIBERNANDO
6999,1980,Posgrado,Casado,69661,0,0,2022-05-13,0,19,2022-12-31,"$834,00","$656,00","$16,00","$106,00","$32,00","$16,00","$8,00",44,Adulto,0,"$139,00","$24,00",1196,5,Q5,5,Q1,4,Q4,CAMPEÕES
9938,1954,Grado o superior,Casado,80067,0,0,2021-09-19,0,10,2022-06-19,"$1.600,00","$519,00","$17,00","$813,00","$27,00","$173,00","$51,00",70,Idoso,0,"$266,67","$112,00",1391,3,Q3,2,Q1,5,Q5,CLIENTES FIEIS
6422,1954,Grado o superior,Casado,86718,0,0,2021-01-17,0,10,2022-07-13,"$1.270,00","$344,00","$189,00","$482,00","$50,00","$33,00","$172,00",70,Idoso,0,"$211,67","$180,50",1367,3,Q3,2,Q1,5,Q5,CLIENTES FIEIS
3182,1973,Posgrado,Soltero,46854,1,1,2022-03-31,1,8,2022-12-02,"$263,00","$96,00","$1,00","$79,00","$7,00","$1,00","$79,00",51,Adulto,2,"$43,83","$43,00",1225,3,Q3,5,Q1,3,Q3,CLIENTES FIEIS
7300,1952,Grado o superior,Divorciado,69142,0,1,2022-06-29,0,15,2022-11-22,"$535,00","$448,00","$4,00","$34,00","$6,00","$4,00","$39,00",72,Idoso,1,"$89,17","$20,00",1235,5,Q4,4,Q1,3,Q3,CAMPEÕES
10424,1968,Grado o superior,Soltero,75922,0,0,2021-12-09,0,13,2022-12-15,"$1.295,00","$265,00","$138,00","$553,00","$224,00","$23,00","$92,00",56,Adulto,0,"$215,83","$181,00",1212,4,Q4,5,Q1,5,Q5,CAMPEÕES
8727,1978,Grado o superior,Divorciado,63693,0,1,2021-10-14,0,20,2022-10-12,"$1.150,00","$587,00","$43,00","$337,00","$42,00","$87,00","$54,00",46,Adulto,1,"$191,67","$70,50",1276,5,Q5,4,Q1,4,Q4,CAMPEÕES
2798,1977,Posgrado,Unión de hecho,102160,0,0,2020-11-02,1,17,2022-08-02,"$1.240,00","$763,00","$29,00","$138,00","$76,00","$176,00","$58,00",47,Adulto,0,"$206,67","$107,00",1347,5,Q5,3,Q1,5,Q5,CLIENTES FIEIS
1030,1965,Posgrado,Soltero,40637,1,1,2021-07-17,0,4,2021-09-21,"$38,00","$22,00","$0,00","$13,00","$0,00","$0,00","$3,00",59,Adulto,2,"$6,33","$1,50",1662,1,Q1,1,Q1,1,Q1,HIBERNANDO
624,1984,Posgrado,Soltero,18890,0,0,2020-11-10,1,2,2021-05-06,"$35,00","$6,00","$4,00","$1,00","$7,00","$2,00","$15,00",40,Adulto,0,"$5,83","$5,00",1800,1,Q1,1,Q1,1,Q1,HIBERNANDO
5176,1988,Grado o superior,Unión de hecho,29604,1,0,2021-12-08,0,4,2022-09-26,"$53,00","$7,00","$6,00","$13,00","$7,00","$6,00","$14,00",36,Adulto,1,"$8,83","$7,00",1292,1,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
5552,1963,Posgrado,Divorciado,48721,1,1,2021-05-13,0,9,2022-09-12,"$293,00","$81,00","$18,00","$113,00","$47,00","$13,00","$21,00",61,Adulto,2,"$48,83","$34,00",1306,3,Q3,3,Q1,3,Q3,CLIENTES FIEIS
868,1966,Grado o superior,Casado,44794,0,1,2022-06-08,0,5,2022-11-02,"$65,00","$54,00","$0,00","$7,00","$0,00","$0,00","$4,00",58,Adulto,1,"$10,83","$2,00",1255,2,Q1,4,Q1,2,Q2,LEALDADE POTENCIAL
380,1954,Grado o superior,Divorciado,64497,0,1,2020-09-10,1,20,2022-07-29,"$1.804,00","$1.170,00","$48,00","$320,00","$42,00","$32,00","$192,00",70,Idoso,1,"$300,67","$120,00",1351,5,Q5,3,Q1,5,Q5,CLIENTES FIEIS
2677,1956,Grado o superior,Unión de hecho,46097,0,1,2021-03-31,0,9,2022-10-03,"$241,00","$72,00","$24,00","$68,00","$65,00","$4,00","$8,00",68,Idoso,1,"$40,17","$44,50",1285,3,Q3,4,Q1,3,Q3,CLIENTES FIEIS
6521,1954,Grado o superior,Unión de hecho,77972,0,0,2022-03-18,0,13,2022-11-27,"$1.101,00","$613,00","$22,00","$319,00","$33,00","$102,00","$12,00",70,Idoso,0,"$183,50","$67,50",1230,4,Q4,5,Q1,4,Q4,CAMPEÕES
6927,1968,Posgrado,Casado,44377,1,1,2020-10-05,0,10,2022-01-10,"$264,00","$224,00","$0,00","$30,00","$0,00","$0,00","$10,00",56,Adulto,2,"$44,00","$5,00",1551,3,Q3,1,Q1,3,Q3,EM RISCO
2877,1974,Posgrado,Unión de hecho,46014,1,1,2021-01-21,0,15,2022-09-26,"$541,00","$410,00","$0,00","$59,00","$19,00","$9,00","$44,00",50,Adulto,2,"$90,17","$31,50",1292,5,Q4,4,Q1,3,Q3,CAMPEÕES
0,1985,Grado o superior,Casado,70951,0,0,2021-05-04,0,12,2022-09-09,"$1.198,00","$239,00","$10,00","$554,00","$254,00","$87,00","$54,00",39,Adulto,0,"$199,67","$163,00",1309,4,Q4,3,Q1,5,Q5,CLIENTES FIEIS
1584,1977,Grado o superior,Casado,41443,1,0,2022-04-01,0,13,2022-11-20,"$482,00","$171,00","$7,00","$171,00","$25,00","$19,00","$89,00",47,Adulto,1,"$80,33","$57,00",1237,4,Q4,4,Q1,3,Q3,CLIENTES FIEIS
7264,1978,Secundaria,Soltero,52195,2,1,2022-05-12,0,3,2022-07-04,"$17,00","$12,00","$0,00","$4,00","$0,00","$0,00","$1,00",46,Adulto,3,"$2,83","$0,50",1376,1,Q1,2,Q1,1,Q1,PRESTER A HIBERNAR
6274,1948,Posgrado,Casado,83790,0,0,2021-11-15,0,14,2022-11-25,"$1.615,00","$1.076,00","$16,00","$417,00","$42,00","$48,00","$16,00",76,Idoso,0,"$269,17","$45,00",1232,4,Q4,5,Q1,5,Q5,CAMPEÕES
1377,1954,Posgrado,Viuda/Viudo,44551,0,1,2021-08-31,0,9,2022-12-02,"$285,00","$182,00","$4,00","$33,00","$0,00","$0,00","$66,00",70,Idoso,1,"$47,50","$18,50",1225,3,Q3,5,Q1,3,Q3,CLIENTES FIEIS
454,1980,Grado o superior,Unión de hecho,69508,1,0,2020-11-14,0,22,2022-09-27,"$1.135,00","$824,00","$32,00","$162,00","$42,00","$32,00","$43,00",44,Adulto,1,"$189,17","$42,50",1291,5,Q5,4,Q1,4,Q4,CAMPEÕES
